"",BBK01.SU1064,BBK01.SU1064_FLAGS
"",New contracts entered into in reporting month / All building and loan associations,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 10:44:35,
1973-12,8.318,
1974-01,1.136,
1974-02,1.563,
1974-03,3.280,
1974-04,2.000,
1974-05,2.192,
1974-06,1.755,
1974-07,1.881,
1974-08,1.708,
1974-09,3.459,
1974-10,1.841,
1974-11,1.751,
1974-12,7.903,
1975-01,1.049,
1975-02,1.483,
1975-03,3.035,
1975-04,2.071,
1975-05,1.633,
1975-06,1.971,
1975-07,2.099,
1975-08,1.735,
1975-09,4.031,
1975-10,2.268,
1975-11,2.080,
1975-12,8.994,
1976-01,1.363,
1976-02,1.867,
1976-03,4.216,
1976-04,2.225,
1976-05,2.107,
1976-06,2.342,
1976-07,2.346,
1976-08,2.242,
1976-09,4.721,
1976-10,2.922,
1976-11,2.886,
1976-12,10.851,
1977-01,1.631,
1977-02,2.313,
1977-03,4.748,
1977-04,2.734,
1977-05,2.496,
1977-06,2.722,
1977-07,2.753,
1977-08,2.777,
1977-09,5.020,
1977-10,2.985,
1977-11,3.083,
1977-12,10.658,
1978-01,1.985,
1978-02,2.621,
1978-03,4.727,
1978-04,3.030,
1978-05,2.737,
1978-06,3.158,
1978-07,3.057,
1978-08,3.114,
1978-09,5.106,
1978-10,3.588,
1978-11,3.621,
1978-12,11.504,
1979-01,2.319,
1979-02,3.072,
1979-03,5.673,
1979-04,3.624,
1979-05,3.504,
1979-06,3.521,
1979-07,3.692,
1979-08,3.381,
1979-09,5.212,
1979-10,3.962,
1979-11,3.647,
1979-12,11.273,
1980-01,2.483,
1980-02,3.259,
1980-03,5.710,
1980-04,3.799,
1980-05,3.173,
1980-06,3.412,
1980-07,3.524,
1980-08,2.955,
1980-09,5.380,
1980-10,3.926,
1980-11,5.095,
1980-12,12.218,
1981-01,2.451,
1981-02,3.293,
1981-03,5.445,
1981-04,3.239,
1981-05,2.712,
1981-06,2.871,
1981-07,2.859,
1981-08,2.479,
1981-09,4.241,
1981-10,3.008,
1981-11,2.909,
1981-12,8.525,
1982-01,1.815,
1982-02,2.463,
1982-03,4.197,
1982-04,2.498,
1982-05,2.159,
1982-06,2.485,
1982-07,2.446,
1982-08,2.052,
1982-09,3.385,
1982-10,2.295,
1982-11,2.460,
1982-12,8.103,
1983-01,1.951,
1983-02,2.502,
1983-03,4.008,
1983-04,2.574,
1983-05,2.518,
1983-06,2.602,
1983-07,2.515,
1983-08,2.372,
1983-09,3.640,
1983-10,2.573,
1983-11,2.758,
1983-12,8.065,
1984-01,2.029,
1984-02,2.591,
1984-03,3.977,
1984-04,2.635,
1984-05,2.653,
1984-06,2.742,
1984-07,2.534,
1984-08,2.395,
1984-09,3.449,
1984-10,2.640,
1984-11,2.952,
1984-12,7.769,
1985-01,1.984,
1985-02,2.754,
1985-03,3.815,
1985-04,2.998,
1985-05,2.672,
1985-06,2.582,
1985-07,2.858,
1985-08,2.677,
1985-09,3.502,
1985-10,3.422,
1985-11,3.059,
1985-12,7.880,
1986-01,2.457,
1986-02,2.923,
1986-03,3.725,
1986-04,3.468,
1986-05,2.879,
1986-06,2.942,
1986-07,3.016,
1986-08,2.666,
1986-09,3.654,
1986-10,3.402,
1986-11,3.099,
1986-12,7.834,
1987-01,2.245,
1987-02,2.974,
1987-03,3.967,
1987-04,3.155,
1987-05,2.902,
1987-06,3.203,
1987-07,3.283,
1987-08,3.004,
1987-09,3.890,
1987-10,3.613,
1987-11,3.448,
1987-12,8.130,
1988-01,2.535,
1988-02,3.361,
1988-03,4.934,
1988-04,3.387,
1988-05,3.597,
1988-06,4.601,
1988-07,4.282,
1988-08,3.964,
1988-09,4.556,
1988-10,3.798,
1988-11,3.958,
1988-12,8.594,
1989-01,3.172,
1989-02,3.330,
1989-03,4.085,
1989-04,3.278,
1989-05,3.014,
1989-06,3.468,
1989-07,3.125,
1989-08,3.095,
1989-09,3.930,
1989-10,3.808,
1989-11,4.161,
1989-12,8.144,
1990-01,3.689,
1990-02,3.875,
1990-03,5.160,
1990-04,3.928,
1990-05,3.909,
1990-06,3.948,
1990-07,3.957,
1990-08,4.155,
1990-09,5.464,
1990-10,5.859,
1990-11,6.349,
1990-12,11.583,
1991-01,5.534,
1991-02,4.797,
1991-03,5.774,
1991-04,5.124,
1991-05,4.872,
1991-06,5.305,
1991-07,5.246,
1991-08,5.021,
1991-09,5.879,
1991-10,5.672,
1991-11,5.682,
1991-12,10.337,
1992-01,5.091,
1992-02,5.188,
1992-03,6.319,
1992-04,5.438,
1992-05,5.047,
1992-06,5.410,
1992-07,5.256,
1992-08,4.832,
1992-09,5.889,
1992-10,5.590,
1992-11,5.856,
1992-12,10.332,
1993-01,4.717,
1993-02,5.051,
1993-03,6.330,
1993-04,5.211,
1993-05,4.932,
1993-06,5.626,
1993-07,5.300,
1993-08,5.038,
1993-09,5.817,
1993-10,5.444,
1993-11,5.876,
1993-12,10.423,
1994-01,5.017,
1994-02,5.664,
1994-03,6.567,
1994-04,5.588,
1994-05,5.406,
1994-06,5.695,
1994-07,5.149,
1994-08,5.114,
1994-09,5.739,
1994-10,5.188,
1994-11,5.433,
1994-12,9.300,
1995-01,4.747,
1995-02,4.511,
1995-03,6.296,
1995-04,5.032,
1995-05,5.049,
1995-06,5.219,
1995-07,5.011,
1995-08,4.943,
1995-09,5.300,
1995-10,5.474,
1995-11,5.800,
1995-12,9.526,
1996-01,6.276,
1996-02,6.948,
1996-03,8.536,
1996-04,7.705,
1996-05,6.954,
1996-06,6.630,
1996-07,6.729,
1996-08,6.073,
1996-09,6.486,
1996-10,6.603,
1996-11,6.736,
1996-12,11.241,
1997-01,6.673,
1997-02,6.264,
1997-03,6.740,
1997-04,7.013,
1997-05,5.997,
1997-06,6.159,
1997-07,6.383,
1997-08,5.850,
1997-09,6.334,
1997-10,6.291,
1997-11,6.312,
1997-12,9.961,
1998-01,6.082,
1998-02,5.825,
1998-03,7.231,
1998-04,6.351,
1998-05,5.906,
1998-06,6.225,
1998-07,6.337,
1998-08,5.503,
1998-09,5.953,
1998-10,6.076,
1998-11,6.467,
1998-12,10.288,
1999-01,6.091,
1999-02,6.456,
1999-03,8.395,
1999-04,7.643,
1999-05,6.393,
1999-06,6.910,
1999-07,6.984,
1999-08,6.443,
1999-09,6.829,
1999-10,6.474,
1999-11,6.813,
1999-12,9.807,
2000-01,5.589,
2000-02,5.762,
2000-03,6.541,
2000-04,5.837,
2000-05,5.647,
2000-06,5.562,
2000-07,5.614,
2000-08,5.602,
2000-09,5.706,
2000-10,6.023,
2000-11,6.230,
2000-12,8.910,
2001-01,6.159,
2001-02,5.887,
2001-03,6.795,
2001-04,6.352,
2001-05,6.014,
2001-06,5.820,
2001-07,5.968,
2001-08,5.721,
2001-09,5.690,
2001-10,6.252,
2001-11,6.535,
2001-12,8.461,
2002-01,6.143,
2002-02,5.817,
2002-03,6.545,
2002-04,6.720,
2002-05,6.071,
2002-06,6.260,
2002-07,6.351,
2002-08,6.005,
2002-09,6.302,
2002-10,6.716,
2002-11,7.121,
2002-12,9.548,
2003-01,7.316,
2003-02,7.359,
2003-03,8.203,
2003-04,8.160,
2003-05,8.023,
2003-06,8.249,
2003-07,8.928,
2003-08,8.202,
2003-09,8.886,
2003-10,8.860,
2003-11,8.991,
2003-12,14.286,
2004-01,9.386,
2004-02,8.559,
2004-03,9.596,
2004-04,8.211,
2004-05,6.989,
2004-06,7.596,
2004-07,6.968,
2004-08,6.734,
2004-09,7.205,
2004-10,6.802,
2004-11,7.365,
2004-12,10.942,
2005-01,6.874,
2005-02,7.226,
2005-03,8.016,
2005-04,7.534,
2005-05,7.168,
2005-06,7.796,
2005-07,7.403,
2005-08,7.783,
2005-09,8.151,
2005-10,7.637,
2005-11,8.310,
2005-12,10.334,
2006-01,7.946,
2006-02,7.718,
2006-03,9.081,
2006-04,8.130,
2006-05,8.127,
2006-06,7.899,
2006-07,7.545,
2006-08,7.716,
2006-09,7.414,
2006-10,7.340,
2006-11,7.612,
2006-12,8.636,
2007-01,7.251,
2007-02,6.973,
2007-03,7.716,
2007-04,7.266,
2007-05,7.254,
2007-06,7.347,
2007-07,7.500,
2007-08,7.337,
2007-09,6.994,
2007-10,7.354,
2007-11,7.348,
2007-12,8.970,
2008-01,6.961,
2008-02,6.935,
2008-03,7.386,
2008-04,7.710,
2008-05,7.485,
2008-06,7.764,
2008-07,7.966,
2008-08,7.549,
2008-09,7.776,
2008-10,8.103,
2008-11,8.669,
2008-12,13.338,
2009-01,7.978,
2009-02,7.361,
2009-03,7.523,
2009-04,6.686,
2009-05,6.394,
2009-06,6.754,
2009-07,6.967,
2009-08,6.667,
2009-09,7.086,
2009-10,7.211,
2009-11,7.489,
2009-12,9.391,
2010-01,6.743,
2010-02,6.826,
2010-03,7.825,
2010-04,7.342,
2010-05,7.473,
2010-06,7.931,
2010-07,7.698,
2010-08,7.513,
2010-09,7.536,
2010-10,7.501,
2010-11,8.068,
2010-12,10.244,
2011-01,7.577,
2011-02,7.589,
2011-03,8.635,
2011-04,8.340,
2011-05,9.314,
2011-06,8.193,
2011-07,8.203,
2011-08,8.153,
2011-09,7.852,
2011-10,7.587,
2011-11,8.043,
2011-12,9.683,
2012-01,7.625,
2012-02,7.635,
2012-03,8.510,
2012-04,7.997,
2012-05,9.043,
2012-06,8.493,
2012-07,9.072,
2012-08,8.519,
2012-09,7.886,
2012-10,8.445,
2012-11,8.708,
2012-12,9.863,
2013-01,8.352,
2013-02,8.471,
2013-03,9.899,
2013-04,10.149,
2013-05,9.432,
2013-06,8.485,
2013-07,8.679,
2013-08,8.086,
2013-09,8.021,
2013-10,8.455,
2013-11,8.130,
2013-12,9.248,
2014-01,7.627,
2014-02,7.546,
2014-03,7.631,
2014-04,7.894,
2014-05,8.209,
2014-06,7.667,
2014-07,7.874,
2014-08,7.512,
2014-09,7.734,
2014-10,7.809,
2014-11,7.760,
2014-12,9.324,
